,t,p
2990,14.950000000000001,1.7604507446289404
2991,14.955,2.0854629516601904
2992,14.96,2.197615051269562
2993,14.965,2.266279602050762
2994,14.97,2.431074523925812
2995,14.975,2.4882949829101406
2996,14.98,2.344099426269562
2997,14.985,2.119795227050812
2998,14.99,2.106062316894512
2999,14.995000000000001,2.087751770019512
3000,15.0,1.8268264770508118
3001,15.005,1.5842117309570405
3002,15.01,1.5727676391601086
3003,15.015,1.4995254516601406
3004,15.02,1.2225784301758118
3005,15.025,1.012007141113262
3006,15.030000000000001,1.0532058715819907
3007,15.035,1.1150039672851086
3008,15.040000000000001,1.030317687988262
3009,15.045,0.9456314086913906
3010,15.05,1.0234512329101406
3011,15.055,1.140180969238262
3012,15.06,1.057783508300762
3013,15.065,1.021162414550762
3014,15.07,1.222578430175762
3015,15.075000000000001,1.3507522583007407
3016,15.08,1.2706436157226406
3017,15.085,1.2248672485351406
3018,15.09,1.3347305297851406
3019,15.095,1.4743484497070618
3020,15.1,1.4445938110351904
3021,15.105,1.4056838989257407
3022,15.11,1.4903701782226904
3023,15.115,1.5842117309570405
3024,15.120000000000001,1.5361465454101904
3025,15.125,1.3667739868163906
3026,15.13,1.3896621704101406
3027,15.135,1.497236633300762
3028,15.14,1.2866653442383118
3029,15.145,0.9639419555663906
3030,15.15,0.8906997680663906
3031,15.155000000000001,0.7854141235351904
3032,15.16,0.42149200439451207
3033,15.165000000000001,0.0919021606445618
3034,15.17,0.009504699707012065
3035,15.175,-0.015672302246141356
3036,15.18,-0.1552902221679382
3037,15.185,-0.2743087768554382
3038,15.19,-0.21251068115235938
3039,15.195,-0.1003585815429382
3040,15.200000000000001,-0.12095794677735938
3041,15.205,-0.20335540771485938
3042,15.21,-0.08433685302734162
3043,15.215,0.08961334228514062
3044,15.22,0.08503570556639062
3045,15.225,-0.0019393920898913564
3046,15.23,0.09876861572269036
3047,15.235,0.12623443603514062
3048,15.24,0.06443634033201207
3049,15.245000000000001,0.009504699707061803
3050,15.25,0.08045806884764062
3051,15.255,0.12623443603514062
3052,15.26,0.041548156738262065
3053,15.265,-0.0362716674804382
3054,15.27,-0.015672302246109382
3055,15.275,-0.022538757324188197
3056,15.280000000000001,-0.17588958740235938
3057,15.285,-0.2559982299804382
3058,15.290000000000001,-0.23539886474605964
3059,15.295,-0.17131195068360938
3060,15.3,-0.2857528686523594
3061,15.305,-0.4574142456054382
3062,15.31,-0.4162155151366882
3063,15.315,-0.34755096435548793
3064,15.32,-0.5535446166992379
3065,15.325000000000001,-0.7755599975585596
3066,15.33,-0.7023178100585596
3067,15.335,-0.6313644409179595
3068,15.34,-0.7389389038085916
3069,15.345,-0.8625350952148594
3070,15.35,-0.8098922729492593
3071,15.355,-0.7297836303711094
3072,15.36,-0.7892929077148594
3073,15.365,-0.8991561889648096
3074,15.370000000000001,-0.8831344604491882
3075,15.375,-0.8327804565429879
3076,15.38,-0.9403549194335596
3077,15.385,-1.0364852905273096
3078,15.39,-1.0181747436523096
3079,15.395,-1.011308288574238
3080,15.4,-1.102861022949238
3081,15.405000000000001,-1.1829696655273594
3082,15.41,-1.1303268432616882
3083,15.415000000000001,-1.1051498413086094
3084,15.42,-1.2035690307616882
3085,15.425,-1.2836776733398096
3086,15.43,-1.2882553100585596
3087,15.435,-1.2676559448242415
3088,15.44,-1.3683639526366917
3089,15.445,-1.5285812377929915
3090,15.450000000000001,-1.5079818725586094
3091,15.455,-1.3775192260741917
3092,15.46,-1.4599166870117593
3093,15.465,-1.5423141479492415
3094,15.47,-1.4759384155273594
3095,15.475,-1.4187179565429915
3096,15.48,-1.4736495971679915
3097,15.485000000000001,-1.5331588745116917
3098,15.49,-1.4599166870117415
3099,15.495000000000001,-1.3843856811523416
3100,15.5,-1.4805160522461094
3101,15.505,-1.5308700561523096
3102,15.51,-1.4690719604491917
3103,15.515,-1.4141403198242415
3104,15.52,-1.4988265991210596
3105,15.525,-1.6292892456054417
3106,15.530000000000001,-1.5331588745117415
3107,15.535,-1.4759384155273594
3108,15.540000000000001,-1.6384445190429915
3109,15.545,-1.7322860717773096
3110,15.55,-1.6384445190429915
3111,15.555,-1.6453109741210596
3112,15.56,-1.8284164428710596
3113,15.565,-1.8696151733398096
3114,15.57,-1.7826400756836094
3115,15.575000000000001,-1.7895065307616917
3116,15.58,-1.8925033569336094
3117,15.585,-2.0115219116211094
3118,15.59,-2.0321212768554915
3119,15.595,-1.9863449096679417
3120,15.6,-2.0344100952148594
3121,15.605,-2.1442733764648096
3122,15.610000000000001,-2.1168075561523594
3123,15.615,-2.0641647338867415
3124,15.620000000000001,-2.1854721069335596
3125,15.625,-2.3228012084961414
3126,15.63,-2.2587142944335916
3127,15.635,-2.1557174682617593
3128,15.64,-2.2564254760742593
3129,15.645,-2.3250900268554417
3130,15.65,-2.2083602905273594
3131,15.655000000000001,-1.9543014526366917
3132,15.66,-1.7986618041991917
3133,15.665000000000001,-1.6109786987304417
3134,15.67,-1.1600814819336094
3135,15.675,-0.5535446166991882
3136,15.68,-0.06831512451175925
3137,15.685,0.48329010009760864
3138,15.69,1.1790908813476904
3139,15.695,1.7970718383788906
3140,15.700000000000001,2.202192687988262
3141,15.705,2.527204895019562
3142,15.71,2.9369033813476904
3143,15.715,3.2298721313476904
3144,15.72,3.346601867675762
3145,15.725,3.438154602050812
3146,15.73,3.5365737915039404
3147,15.735000000000001,3.5937942504882407
3148,15.74,3.4450210571288906
3149,15.745000000000001,3.291670227050762
3150,15.75,3.2573379516601406
3151,15.755,3.186384582519562
3152,15.76,2.9414810180664404
3153,15.765,2.7034439086914084
3154,15.77,2.7034439086913906
3155,15.775,2.756086730957062
3156,15.780000000000001,2.5844253540039404
3157,15.785,2.3967422485351904
3158,15.790000000000001,2.4470962524414404
3159,15.795,2.5615371704101904
3160,15.8,2.518049621582012
3161,15.805,2.4379409790038906
3162,15.81,2.513471984863262
3163,15.815,2.6485122680663906
3164,15.82,2.641645812988262
3165,15.825000000000001,2.6622451782226406
3166,15.83,2.7995742797851406
3167,15.835,2.8911270141601904
3168,15.84,2.8659500122069907
3169,15.845,2.879682922363312
3170,15.85,3.0650772094726904
3171,15.855,3.172651672363262
3172,15.860000000000001,3.0833877563476904
3173,15.865,3.067366027832012
3174,15.870000000000001,3.241316223144512
3175,15.875,3.296247863769562
3176,15.88,3.195539855957062
3177,15.885,3.0604995727539404
3178,15.89,3.1383193969726406
3179,15.895,3.1520523071288906
3180,15.9,2.984968566894512
3181,15.905000000000001,2.774397277832012
3182,15.91,2.8316177368163586
3183,15.915000000000001,2.788130187988312
3184,15.92,2.412763977050762
3185,15.925,2.183882141113262
3186,15.93,2.1083511352539404
3187,15.935,1.854292297363262
3188,15.94,1.4880813598633118
3189,15.945,1.2752212524413906
3190,15.950000000000001,1.2683547973632905
3191,15.955,1.2408889770508118
3192,15.96,1.0142959594726904
3193,15.965,0.9021438598633118
3194,15.97,1.0234512329101406
3195,15.975,1.0875381469726904
3196,15.98,0.9479202270508118
3197,15.985000000000001,0.8746780395507621
3198,15.99,1.0142959594726406
3199,15.995000000000001,1.0142959594726406
3200,16.0,0.9776748657226086
3201,16.005,0.9433425903320121
3202,16.01,1.0554946899413906
3203,16.015,1.0692276000976406
3204,16.02,0.9090103149413906
3205,16.025,0.8998550415039404
3206,16.03,1.025740051269512
3207,16.035,1.0097183227539404
3208,16.04,0.8495010375976904
3209,16.045,0.7785476684570121
3210,16.05,0.8197463989258118
3211,16.055,0.7785476684570121
3212,16.06,0.6137527465820618
3213,16.065,0.5130447387695121
3214,16.07,0.5359329223633118
3215,16.075,0.5038894653320618
3216,16.080000000000002,0.36884918212894036
3217,16.085,0.22694244384760864
3218,16.09,0.20176544189451207
3219,16.095,0.24754180908199075
3220,16.1,0.08961334228514062
3221,16.105,0.004927062988262065
3222,16.11,0.09419097900389062
3223,16.115000000000002,0.07816925048824075
3224,16.12,-0.12324676513673793
3225,16.125,-0.2926193237304382
3226,16.13,-0.21937713623048793
3227,16.135,-0.21479949951173793
3228,16.14,-0.4024826049804382
3229,16.145,-0.4436813354491882
3230,16.15,-0.30406341552730964
3231,16.155,-0.2537094116211094
3232,16.16,-0.42537078857423793
3233,16.165,-0.5169235229491882
3234,16.17,-0.5009017944335596
3235,16.175,-0.46428070068355964
3236,16.18,-0.5718551635742379
3237,16.185,-0.6954513549805093
3238,16.19,-0.6199203491211414
3239,16.195,-0.5832992553711094
3240,16.2,-0.7114730834960596
3241,16.205000000000002,-0.7847152709961094
3242,16.21,-0.6931625366210596
3243,16.215,-0.6542526245117379
3244,16.22,-0.8007369995116882
3245,16.225,-1.0273300170898096
3246,16.23,-0.9861312866210596
3247,16.235,-0.9243331909179879
3248,16.240000000000002,-1.0822616577148594
3249,16.245,-1.166947937011738
3250,16.25,-1.0090194702148594
3251,16.255,-0.9838424682617379
3252,16.26,-1.125749206542988
3253,16.265,-1.1463485717773594
3254,16.27,-1.0570846557616882
3255,16.275,-1.066239929199238
3256,16.28,-1.1280380249023594
3257,16.285,-1.1715255737304382
3258,16.29,-1.1074386596679595
3259,16.295,-1.0891281127930093
3260,16.3,-1.2585006713867593
3261,16.305,-1.3294540405273416
3262,16.31,-1.226457214355488
3263,16.315,-1.2722335815429382
3264,16.32,-1.4507614135741882
3265,16.325,-1.4896713256835596
3266,16.330000000000002,-1.3935409545898096
3267,16.335,-1.4095626831054382
3268,16.34,-1.5674911499023914
3269,16.345,-1.6773544311523096
3270,16.35,-1.6086898803710596
3271,16.355,-1.5903793334961094
3272,16.36,-1.8032394409179595
3273,16.365000000000002,-1.9153915405273914
3274,16.37,-1.8238388061523914
3275,16.375,-1.8101058959960596
3276,16.38,-1.9359909057616917
3277,16.385,-2.0229660034179915
3278,16.39,-1.9703231811523594
3279,16.395,-1.9863449096679417
3280,16.4,-2.1328292846679417
3281,16.405,-2.2129379272460596
3282,16.41,-2.1190963745116917
3283,16.415,-2.0756088256836094
3284,16.42,-2.1854721069336094
3285,16.425,-2.1557174682616917
3286,16.43,-1.9382797241211094
3287,16.435,-1.7551742553711094
3288,16.44,-1.6453109741211094
3289,16.445,-1.3431869506836414
3290,16.45,-0.7870040893554595
3291,16.455000000000002,-0.2743087768554595
3292,16.46,0.1926101684570618
3293,16.465,0.7602371215820121
3294,16.47,1.4766372680663906
3295,16.475,2.019087219238262
3296,16.48,2.3051895141601406
3297,16.485,2.650801086425812
3298,16.490000000000002,3.0925430297851406
3299,16.495,3.3122695922851406
3300,16.5,3.3305801391601904
3301,16.505,3.4221328735351904
3302,16.51,3.5915054321288906
3303,16.515,3.5319961547851406
3304,16.52,3.3076919555663906
3305,16.525,3.1657852172851406
3306,16.53,3.2252944946289404
3307,16.535,3.145185852050762
3308,16.54,2.8911270141601904
3309,16.545,2.746931457519562
3310,16.55,2.8087295532226904
3311,16.555,2.7675308227538906
3312,16.56,2.614179992675762
3313,16.565,2.5706924438476406
3314,16.57,2.6851333618164404
3315,16.575,2.6942886352539404
3316,16.580000000000002,2.577558898925812
3317,16.585,2.632490539550812
3318,16.59,2.7721084594726406
3319,16.595,2.765242004394562
3320,16.6,2.6530899047851406
3321,16.605,2.783552551269512
3322,16.61,3.0376113891601406
3323,16.615000000000002,3.0604995727538586
3324,16.62,2.9323257446289404
3325,16.625,3.026167297363262
3326,16.63,3.282514953613312
3327,16.635,3.3099807739257407
3328,16.64,3.1566299438476584
3329,16.645,3.172651672363312
3330,16.65,3.3076919555664404
3331,16.655,3.277937316894512
3332,16.66,3.1474746704101406
3333,16.665,3.1268753051757905
3334,16.67,3.2436050415038586
3335,16.675,3.1886734008788906
3336,16.68,2.998701477050812
3337,16.685,2.888838195800812
3338,16.69,2.861372375488262
3339,16.695,2.6530899047851406
3340,16.7,2.3006118774414404
3341,16.705000000000002,2.0396865844726584
3342,16.71,1.8954910278320618
3343,16.715,1.739851379394512
3344,16.72,1.396528625488262
3345,16.725,1.218000793457012
3346,16.73,1.3049758911133118
3347,16.735,1.2797988891601086
3348,16.740000000000002,1.0829605102539404
3349,16.745,1.0692276000976406
3350,16.75,1.2317337036133118
3351,16.755,1.2660659790039404
3352,16.76,1.1813796997070618
3353,16.765,1.2065567016601406
3354,16.77,1.3438858032226406
3355,16.775,1.3736404418945618
3356,16.78,1.268354797363262
3357,16.785,1.282087707519512
3358,16.79,1.4262832641601904
3359,16.795,1.4697708129883118
3360,16.8,1.295820617675762
3361,16.805,1.1470474243163906
3362,16.81,1.2134231567383118
3363,16.815,1.2386001586913906
3364,16.82,1.0600723266601904
3365,16.825,1.0280288696288906
3366,16.830000000000002,1.0738052368164404
3367,16.835,0.9753860473633118
3368,16.84,0.7327713012695121
3369,16.845,0.6915725708007621
3370,16.85,0.7465042114258118
3371,16.855,0.6709732055664404
3372,16.86,0.5038894653320618
3373,16.865000000000002,0.42378082275385864
3374,16.87,0.4626907348633118
3375,16.875,0.40775909423826207
3376,16.88,0.20405426025389062
3377,16.885,0.10792388916019036
3378,16.89,0.19489898681639062
3379,16.895,0.19261016845701207
3380,16.9,0.002638244628940356
3381,16.905,-0.0820480346679382
3382,16.91,0.020948791503940356
3383,16.915,0.009504699707012065
3384,16.92,-0.23539886474605964
3385,16.925,-0.3452621459960916
3386,16.93,-0.2788864135742095
3387,16.935,-0.31550750732425925
3388,16.94,-0.5466781616211414
3389,16.945,-0.5718551635742379
3390,16.95,-0.4276596069336094
3391,16.955000000000002,-0.5009017944335596
3392,16.96,-0.6771408081054879
3393,16.965,-0.7068954467773594
3394,16.97,-0.6954513549804382
3395,16.975,-0.7229171752930093
3396,16.98,-0.9151779174804382
3397,16.985,-0.9884201049804879
3398,16.990000000000002,-0.9563766479491882
3399,16.995,-0.9746871948241882
3400,17.0,-1.1509262084961094
3401,17.005,-1.226457214355488
3402,17.01,-1.1257492065429382
3403,17.015,-1.153215026855488
3404,17.02,-1.3935409545898096
3405,17.025,-1.455339050292988
3406,17.03,-1.395829772949238
3407,17.035,-1.5217147827148096
3408,17.04,-1.6933761596679382
3409,17.045,-1.7025314331055093
3410,17.05,-1.6086898803711094
3411,17.055,-1.6201339721679382
3412,17.06,-1.8055282592773416
3413,17.065,-1.9176803588867415
3414,17.07,-1.8375717163085596
3415,17.075,-1.9062362670898096
3416,17.080000000000002,-2.0618759155273096
3417,17.085,-2.0344100952148096
3418,17.09,-1.9817672729491917
3419,17.095,-2.0298324584960596
3420,17.1,-2.1007858276367593
3421,17.105,-2.1396957397460596
3422,17.11,-2.0458541870116917
3423,17.115000000000002,-2.0550094604491917
3424,17.12,-2.2701583862305093
3425,17.125,-2.3525558471679915
3426,17.13,-2.2861801147461094
3427,17.135,-2.3548446655273594
3428,17.14,-2.5013290405273594
3429,17.145,-2.4944625854491917
3430,17.150000000000002,-2.4624191284179417
3431,17.155,-2.5127731323242415
3432,17.16,-2.7050338745116917
3433,17.165,-2.7965866088866917
3434,17.17,-2.7210556030273096
3435,17.175,-2.7851425170898096
3436,17.18,-2.9362045288086094
3437,17.185,-2.9316268920898914
3438,17.19,-2.8881393432617593
3439,17.195,-2.9659591674804417
3440,17.2,-3.0689559936523096
3441,17.205000000000002,-3.0643783569335596
3442,17.21,-3.0575119018554595
3443,17.215,-3.1582199096680093
3444,17.22,-3.2635055541992415
3445,17.225,-3.2291732788085596
3446,17.23,-3.1147323608398594
3447,17.235,-3.1124435424804417
3448,17.240000000000002,-3.1582199096679595
3449,17.245,-3.0392013549804915
3450,17.25,-2.7828536987304417
3451,17.255,-2.5242172241211094
3452,17.26,-2.2701583862304915
3453,17.265,-1.7574630737305093
3454,17.27,-1.0364852905273594
3455,17.275000000000002,-0.4871688842773594
3456,17.28,-0.0454269409179382
3457,17.285,0.5038894653320405
3458,17.29,1.076094055175762
3459,17.295,1.3827957153320618
3460,17.3,1.6093887329101904
3461,17.305,1.9435562133789084
3462,17.31,2.2433914184569907
3463,17.315,2.3189224243163906
3464,17.32,2.3280776977539404
3465,17.325,2.353254699707012
3466,17.330000000000002,2.376142883300762
3467,17.335,2.2731460571288906
3468,17.34,2.0305313110351406
3469,17.345,1.8611587524414404
3470,17.35,1.8565811157226406
3471,17.355,1.7375625610351406
3472,17.36,1.4331497192383118
3473,17.365000000000002,1.2660659790039084
3474,17.37,1.2569107055663586
3475,17.375,1.1676467895508118
3476,17.38,1.0028518676758118
3477,17.385,0.9730972290039404
3478,17.39,1.0280288696288906
3479,17.395,0.9570755004882621
3480,17.400000000000002,0.8403457641601904
3481,17.405,0.8975662231445618
3482,17.41,1.053205871582012
3483,17.415,1.0829605102539404
3484,17.42,1.0417617797851406
3485,17.425,1.0966934204101406
3486,17.43,1.3164199829101406
3487,17.435,1.3553298950195618
3488,17.44,1.2729324340820618
3489,17.445,1.3347305297851584
3490,17.45,1.4651931762695405
3491,17.455000000000002,1.433149719238262
3492,17.46,1.3713516235351904
3493,17.465,1.4125503540039404
3494,17.47,1.5178359985351406
3495,17.475,1.4629043579101904
3496,17.48,1.3255752563476406
3497,17.485,1.2981094360351406
3498,17.490000000000002,1.2843765258789404
3499,17.495,1.0806716918945618
3500,17.5,0.8105911254882621
3501,17.505,0.6274856567383118
3502,17.51,0.4466690063476406
3503,17.515,0.14454498291014062
3504,17.52,-0.1232467651366882
3505,17.525000000000002,-0.23539886474610938
3506,17.53,-0.1964889526366882
3507,17.535,-0.3315292358398594
3508,17.54,-0.5306564331054382
3509,17.545,-0.5215011596680093
3510,17.55,-0.35212860107423793
3511,17.555,-0.40706024169923793
3512,17.56,-0.43452606201175925
3513,17.565,-0.30635223388673793
3514,17.57,-0.20793304443355964
3515,17.575,-0.21708831787114136
3516,17.580000000000002,-0.2811752319335916
3517,17.585,-0.2514205932617095
3518,17.59,-0.1461349487304595
3519,17.595,-0.16673431396485938
3520,17.6,-0.2880416870116882
3521,17.605,-0.23311004638673793
3522,17.61,-0.10951385498048793
3523,17.615000000000002,-0.21708831787110938
3524,17.62,-0.3773056030273594
3525,17.625,-0.36128387451173793
3526,17.63,-0.3956161499023594
3527,17.635,-0.5810104370116882
3528,17.64,-0.7343612670898594
3529,17.645,-0.7206283569335596
3530,17.650000000000002,-0.6931625366211094
3531,17.655,-0.8465133666992593
3532,17.66,-1.038774108886738
3533,17.665,-1.0616622924804382
3534,17.67,-1.0227523803711094
3535,17.675,-1.1394821166991882
3536,17.68,-1.3065658569336094
3537,17.685,-1.3294540405273096
3538,17.69,-1.2653671264648594
3539,17.695,-1.3065658569335596
3540,17.7,-1.4690719604491917
3541,17.705000000000002,-1.4988265991210596
3542,17.71,-1.4484725952148096
3543,17.715,-1.5652023315429417
3544,17.72,-1.7414413452148096
3545,17.725,-1.7048202514648594
3546,17.73,-1.5995346069336094
3547,17.735,-1.6681991577148594
3548,17.740000000000002,-1.8169723510742415
3549,17.745,-1.8009506225586094
3550,17.75,-1.7643295288086094
3551,17.755,-1.8581710815429915
3552,17.76,-1.9382797241211094
3553,17.765,-1.9131027221679915
3554,17.77,-1.9062362670898594
3555,17.775000000000002,-2.0206771850586094
3556,17.78,-2.1419845581054417
3557,17.785,-2.1007858276366917
3558,17.79,-2.0275436401366917
3559,17.795,-2.1122299194336094
3560,17.8,-2.2083602905273096
3561,17.805,-2.1282516479492593
3562,17.81,-2.0458541870117415
3563,17.815,-2.1442733764648594
3564,17.82,-2.2999130249023416
3565,17.825,-2.2632919311523096
3566,17.830000000000002,-2.2404037475586094
3567,17.835,-2.3502670288085596
3568,17.84,-2.4395309448241917
3569,17.845,-2.4189315795898594
3570,17.85,-2.4006210327148096
3571,17.855,-2.4990402221679915
3572,17.86,-2.6729904174804417
3573,17.865000000000002,-2.6317916870117415
3574,17.87,-2.5768600463867415
3575,17.875,-2.6775680541992415
3576,17.88,-2.7073226928711414
3577,17.885,-2.6386581420898594
3578,17.89,-2.5425277709960596
3579,17.895,-2.5768600463867415
3580,17.900000000000002,-2.6821456909179417
3581,17.905,-2.6821456909179417
3582,17.91,-2.6890121459960596
3583,17.915,-2.8583847045898594
3584,17.92,-3.1124435424804915
3585,17.925,-3.1582199096679595
3586,17.93,-3.1193099975585596
3587,17.935,-3.2543502807617415
3588,17.94,-3.4031234741210596
3589,17.945,-3.4031234741210596
3590,17.95,-3.4237228393554915
3591,17.955000000000002,-3.5290084838867415
3592,17.96,-3.6388717651367415
3593,17.965,-3.6091171264648914
3594,17.97,-3.5198532104492593
3595,17.975,-3.5244308471679915
3596,17.98,-3.5541854858398096
3597,17.985,-3.4763656616211414
3598,17.990000000000002,-3.3687911987304915
3599,17.995,-3.3848129272461094
3600,18.0,-3.4214340209960916
3601,18.005,-3.0941329956054417
3602,18.01,-2.6981674194335596
3603,18.015,-2.4601303100585596
3604,18.02,-2.1259628295898096
3605,18.025000000000002,-1.5652023315429915
3606,18.03,-0.9815536499023914
3607,18.035,-0.5558334350585596
3608,18.04,-0.1278244018554595
3609,18.045,0.42606964111326207
3610,18.05,0.8426345825194907
3611,18.055,1.0188735961914404
3612,18.06,1.185957336425762
3613,18.065,1.4423049926758118
3614,18.07,1.643721008300762
3615,18.075,1.6093887329101086
3616,18.080000000000002,1.5590347290038586
3617,18.085,1.680342102050762
3618,18.09,1.6368545532226904
3619,18.095,1.4011062622069907
3620,18.1,1.1172927856444907
3621,18.105,1.0371841430664404
3622,18.11,0.8929885864257621
3623,18.115000000000002,0.6755508422851584
3624,18.12,0.4604019165038906
3625,18.125,0.37800445556644036
3626,18.13,0.31849517822269036
3627,18.135,0.15598907470699075
3628,18.14,0.03010406494140838
3629,18.145,0.10563507080076207
3630,18.150000000000002,0.18345489501951207
3631,18.155,0.08961334228514062
3632,18.16,0.00034942626951206535
3633,18.165,0.09190216064454049
3634,18.17,0.26127471923826207
3635,18.175,0.23380889892576207
3636,18.18,0.14454498291014062
3637,18.185,0.27042999267576207
3638,18.19,0.4558242797851406
3639,18.195,0.39860382080076207
3640,18.2,0.3505386352538906
3641,18.205000000000002,0.47413482666019036
3642,18.21,0.5244888305664404
3643,18.215,0.4283584594726406
3644,18.22,0.3757156372070618
3645,18.225,0.4237808227538906
3646,18.23,0.3917373657226584
3647,18.235,0.19261016845699075
3648,18.240000000000002,-0.047715759277309644
3649,18.245,-0.15300140380855964
3650,18.25,-0.2834640502929382
3651,18.255,-0.5489669799804382
3652,18.26,-0.8030258178711094
3653,18.265,-0.8373580932616882
3654,18.27,-0.8098922729492379
3655,18.275000000000002,-0.9151779174804382
3656,18.28,-0.9357772827148914
3657,18.285,-0.6771408081055093
3658,18.29,-0.3635726928710916
3659,18.295,-0.29490814208980964
3660,18.3,-0.33610687255855964
3661,18.305,-0.24684295654298793
3662,18.31,-0.1415573120116882
3663,18.315,-0.1964889526366882
3664,18.32,-0.22624359130860938
3665,18.325,-0.10493621826173793
3666,18.330000000000002,-0.07518157958980964
3667,18.335,-0.29948577880864136
3668,18.34,-0.49632415771480964
3669,18.345,-0.5100570678710596
3670,18.35,-0.47114715576173793
3671,18.355,-0.6450973510741882
3672,18.36,-0.8304916381835596
3673,18.365000000000002,-0.8076034545898096
3674,18.37,-0.8808456420898594
3675,18.375,-1.0479293823241882
3676,18.38,-1.1326156616211094
3677,18.385,-1.0959945678711094
3678,18.39,-1.0479293823242095
3679,18.395,-1.1188827514648594
3680,18.400000000000002,-1.1692367553710596
3681,18.405,-1.1120162963866882
3682,18.41,-1.034196472167988
3683,18.415,-1.0387741088867593
3684,18.42,-1.0479293823241882
3685,18.425,-0.9197555541991882
3686,18.43,-0.8602462768554879
3687,18.435,-0.9792648315429915
3688,18.44,-1.0662399291992415
3689,18.445,-1.0090194702148096
3690,18.45,-1.0135971069336094
3691,18.455000000000002,-1.2081466674805093
3692,18.46,-1.3500534057617415
3693,18.465,-1.3225875854492415
3694,18.47,-1.3889633178711094
3695,18.475,-1.5377365112305093
3696,18.48,-1.6018234252929417
3697,18.485,-1.5697799682617415
3698,18.490000000000002,-1.5583358764648096
3699,18.495,-1.7483078002929417
3700,18.5,-1.8719039916991917
3701,18.505,-1.8078170776366917
3702,18.51,-1.7414413452148096
3703,18.515,-1.7940841674804417
3704,18.52,-1.9016586303710596
3705,18.525000000000002,-1.8833480834961094
3706,18.53,-1.8650375366210596
3707,18.535,-1.9565902709960596
3708,18.54,-1.9153915405273096
3709,18.545,-1.8169723510741917
3710,18.55,-1.8123947143554417
3711,18.555,-1.9634567260742415
3712,18.56,-1.9588790893554417
3713,18.565,-1.7689071655273594
3714,18.57,-1.7162643432616917
3715,18.575,-1.8719039916991917
3716,18.580000000000002,-1.9199691772461094
3717,18.585,-1.8169723510741917
3718,18.59,-1.7917953491211094
3719,18.595,-1.8925033569335916
3720,18.6,-1.9359909057616917
3721,18.605,-1.8581710815429417
3722,18.61,-1.8444381713866917
3723,18.615000000000002,-1.9062362670898594
3724,18.62,-1.9909225463867415
3725,18.625,-1.9222579956054417
3726,18.63,-1.9039474487304417
3727,18.635,-2.0069442749023594
3728,18.64,-2.0572982788086094
3729,18.645,-2.0069442749023096
3730,18.650000000000002,-1.9611679077148594
3731,18.655,-2.1328292846679915
3732,18.66,-2.2655807495117415
3733,18.665,-2.1374069213867415
3734,18.67,-2.0344100952148914
3735,18.675,-2.2037826538086414
3736,18.68,-2.3479782104492593
3737,18.685,-2.2838912963867095
3738,18.69,-2.2289596557616917
3739,18.695,-2.3754440307616917
3740,18.7,-2.4647079467773594
3741,18.705000000000002,-2.3090682983398096
3742,18.71,-2.2724472045898594
3743,18.715,-2.4372421264648594
3744,18.72,-2.4555526733398096
3745,18.725,-2.3090682983398594
3746,18.73,-2.2335372924804595
3747,18.735,-2.2381149291992593
3748,18.740000000000002,-2.0641647338867593
3749,18.745,-1.5789352416992095
3750,18.75,-1.1440597534179417
3751,18.755,-0.8167587280273096
3752,18.76,-0.27659759521489136
3753,18.765,0.40775909423826207
3754,18.77,0.9547866821289084
3755,18.775000000000002,1.3599075317383118
3756,18.78,1.6940750122069907
3757,18.785,2.2021926879882407
3758,18.79,2.6027359008789404
3759,18.795,2.6736892700195405
3760,18.8,2.756086730957012
3761,18.805,2.975813293457062
3762,18.81,3.030744934082062
3763,18.815,2.879682922363262
3764,18.82,2.714888000488262
3765,18.825,2.742353820800812
3766,18.830000000000002,2.7492202758789404
3767,18.835,2.4837173461914404
3768,18.84,2.2273696899414404
3769,18.845,2.1815933227539404
3770,18.85,2.1266616821288906
3771,18.855,1.8794692993163586
3772,18.86,1.7604507446288586
3773,18.865000000000002,1.8451370239258118
3774,18.87,1.7879165649414084
3775,18.875,1.6093887329101584
3776,18.88,1.5796340942383118
3777,18.885,1.7146743774414404
3778,18.89,1.8336929321288906
3779,18.895,1.7329849243164404
3780,18.900000000000002,1.7238296508789404
3781,18.905,1.8954910278320618
3782,18.91,2.009931945800812
3783,18.915,1.9618667602539404
3784,18.92,1.9801773071289404
3785,18.925,2.0442642211914084
3786,18.93,2.124372863769562
3787,18.935,2.1770156860351904
3788,18.94,2.1724380493163906
3789,18.945,2.307478332519512
3790,18.95,2.362409973144562
3791,18.955000000000002,2.2731460571288906
3792,18.96,2.2548355102539084
3793,18.965,2.3372329711914084
3794,18.97,2.307478332519512
3795,18.975,2.165571594238312
3796,18.98,2.046553039550812
3797,18.985,2.055708312988262
3798,18.990000000000002,1.9458450317382407
3799,18.995,1.6231216430664084
3800,19.0,1.3415969848633118
3801,19.005,1.1905349731445618
3802,19.01,0.9753860473633118
3803,19.015,0.7121719360351904
3804,19.02,0.5290664672851086
3805,19.025000000000002,0.5084671020507621
3806,19.03,0.5290664672851406
3807,19.035,0.4649795532226584
3808,19.04,0.4512466430664084
3809,19.045,0.5473770141601904
3810,19.05,0.5817092895507621
3811,19.055,0.5084671020508118
3812,19.06,0.5267776489257621
3813,19.065,0.6160415649413906
3814,19.07,0.6435073852539404
3815,19.075,0.5565322875976406
